datetime,毛收益,净收益,现金,总市值
2021-08-03,19.899999999999807,17.569899999999805,44775.87440000019,1204136.0744
2021-08-03,6.499999999999773,4.384899999999773,44775.87440000019,1204136.0744
2021-08-03,0.09999999999990905,-2.275900000000091,44775.87440000019,1204136.0744
2021-08-03,11.800000000000068,10.218200000000069,44775.87440000019,1204136.0744
2021-08-05,5735.399999999996,5611.272599999996,17934.308300000182,1196245.1083
2021-08-16,1991.0999999999992,1938.2888999999993,29878.42710000018,1219077.3271000003
2021-08-16,78.00000000000011,55.58200000000011,29878.42710000018,1219077.3271000003
2021-08-16,14.40000000000012,12.77640000000012,29878.42710000018,1219077.3271000003
2021-08-19,-20.999999999999943,-25.408999999999942,343.19750000017353,1192673.2975000013
2021-08-19,0.20000000000010232,-3.9833999999998984,343.19750000017353,1192673.2975000013
2021-08-19,-4.899999999999949,-7.277099999999949,343.19750000017353,1192673.2975000013
2021-08-19,-67.19999999999999,-70.93279999999999,343.19750000017353,1192673.2975000013
2021-08-20,7.300000000000182,5.096500000000182,53638.349000000155,1179846.749
2021-08-20,0.0,-2.162,53638.349000000155,1179846.749
2021-08-20,-18.799999999999955,-21.050799999999953,53638.349000000155,1179846.749
2021-08-20,1.0999999999999943,-0.9561000000000055,53638.349000000155,1179846.749
2021-08-20,0.09999999999990905,-2.1981000000000908,53638.349000000155,1179846.749
2021-08-20,-1.4999999999999147,-3.654499999999915,53638.349000000155,1179846.749
2021-08-20,0.30000000000001137,-1.8376999999999888,53638.349000000155,1179846.749
2021-08-20,0.9999999999999432,-0.9882000000000568,53638.349000000155,1179846.749
2021-08-20,-6.2999999999999545,-8.456299999999954,53638.349000000155,1179846.749
2021-08-20,-0.40000000000020464,-2.453200000000205,53638.349000000155,1179846.749
2021-08-20,-0.9999999999999432,-3.2009999999999432,53638.349000000155,1179846.749
2021-08-20,4.299999999999926,2.156699999999926,53638.349000000155,1179846.749
2021-08-20,-10.699999999999932,-12.958899999999932,53638.349000000155,1179846.749
2021-08-20,0.0,-2.062,53638.349000000155,1179846.749
2021-08-20,-6.199999999999903,-8.463399999999904,53638.349000000155,1179846.749
2021-08-20,-2.0000000000000284,-4.126200000000028,53638.349000000155,1179846.749
2021-08-20,16.300000000000097,14.121100000000096,53638.349000000155,1179846.749
2021-08-20,-11.599999999999966,-13.784399999999966,53638.349000000155,1179846.749
2021-08-20,5.3000000000001535,3.0399000000001535,53638.349000000155,1179846.749
2021-08-20,2.400000000000091,0.11000000000009091,53638.349000000155,1179846.749
2021-08-20,23.500000000000085,21.770500000000084,53638.349000000155,1179846.749
2021-08-20,-2.30000000000004,-4.33870000000004,53638.349000000155,1179846.749
2021-08-20,-7.699999999999818,-9.938699999999818,53638.349000000155,1179846.749
2021-08-20,-0.09999999999990905,-2.159499999999909,53638.349000000155,1179846.749
2021-08-20,-0.9999999999999432,-3.0939999999999435,53638.349000000155,1179846.749
2021-08-20,-0.4999999999999716,-2.619499999999972,53638.349000000155,1179846.749
2021-08-20,7.299999999999898,5.167299999999898,53638.349000000155,1179846.749
2021-08-20,2.5,0.39749999999999996,53638.349000000155,1179846.749
2021-08-20,-9.000000000000057,-11.141000000000057,53638.349000000155,1179846.749
2021-08-23,-44469.89999999998,-44833.56989999998,42194.97910000015,1192318.6791000003
2021-08-25,7581.5,7359.0109,21690.08360000013,1205871.9836000004
2021-08-25,5525.399999999992,5329.546399999992,21690.08360000013,1205871.9836000004
2021-08-26,2215.999999999999,2151.717999999999,19499.196000000135,1202496.8960000004
2021-08-26,4245.500000000001,4099.526500000001,19499.196000000135,1202496.8960000004
2021-08-27,78536.39999999998,77602.92179999998,20461.39600000013,1205764.796
2021-09-01,2.400000000000091,-0.020599999999909357,66003.67490000014,1231667.0749000004
2021-09-01,8072.9,7980.999699999999,66003.67490000014,1231667.0749000004
2021-09-01,-5.19999999999996,-7.41079999999996,66003.67490000014,1231667.0749000004
2021-09-01,2.0999999999999375,-0.08390000000006248,66003.67490000014,1231667.0749000004
2021-09-01,-7.999999999999972,-10.34799999999997,66003.67490000014,1231667.0749000004
2021-09-01,4.400000000000119,2.3144000000001195,66003.67490000014,1231667.0749000004
2021-09-01,-6.400000000000006,-8.704400000000007,66003.67490000014,1231667.0749000004
2021-09-01,-1.0000000000000853,-3.263000000000085,66003.67490000014,1231667.0749000004
2021-09-01,1.5999999999998238,-0.5452000000001762,66003.67490000014,1231667.0749000004
2021-09-01,1.0000000000000853,-0.9947999999999149,66003.67490000014,1231667.0749000004
2021-09-01,15.099999999999909,12.716099999999908,66003.67490000014,1231667.0749000004
2021-09-01,0.7999999999998408,-1.4012000000001592,66003.67490000014,1231667.0749000004
2021-09-01,0.9999999999999432,-1.3950000000000569,66003.67490000014,1231667.0749000004
2021-09-01,0.0,-2.0526,66003.67490000014,1231667.0749000004
2021-09-01,-9.899999999999807,-12.329899999999807,66003.67490000014,1231667.0749000004
2021-09-01,26.800000000000068,24.527200000000068,66003.67490000014,1231667.0749000004
2021-09-01,-3.5999999999999943,-5.788799999999995,66003.67490000014,1231667.0749000004
2021-09-01,6.60000000000025,4.37360000000025,66003.67490000014,1231667.0749000004
2021-09-01,-13.599999999999994,-16.035799999999995,66003.67490000014,1231667.0749000004
2021-09-01,10.0,7.922,66003.67490000014,1231667.0749000004
2021-09-01,-3.300000000000267,-5.560300000000267,66003.67490000014,1231667.0749000004
2021-09-01,0.49999999999982947,-1.6583000000001702,66003.67490000014,1231667.0749000004
2021-09-01,11.700000000000017,9.422300000000018,66003.67490000014,1231667.0749000004
2021-09-01,10.0,7.79,66003.67490000014,1231667.0749000004
2021-09-01,21.700000000000017,19.385900000000017,66003.67490000014,1231667.0749000004
2021-09-01,7.0999999999999375,4.815499999999938,66003.67490000014,1231667.0749000004
2021-09-01,8.900000000000006,7.163700000000006,66003.67490000014,1231667.0749000004
2021-09-02,1727.700000000002,1687.546900000002,39008.94830000013,1246135.3483000002
2021-09-03,1995.500000000001,1946.1045000000008,3236.8553000001393,1248320.4553000003
2021-09-06,7686.299999999999,7570.613699999999,4331.384900000144,1259529.3849000004
2021-09-07,5.399999999999778,-0.6540000000002211,18900.061600000077,1267574.9616000003
2021-09-07,75.99999999999994,71.31599999999995,18900.061600000077,1267574.9616000003
2021-09-07,19.000000000000057,14.559000000000058,18900.061600000077,1267574.9616000003
2021-09-07,-60.0,-66.3,18900.061600000077,1267574.9616000003
2021-09-07,226.29999999999995,221.31769999999995,18900.061600000077,1267574.9616000003
2021-09-07,-10.999999999999659,-16.17299999999966,18900.061600000077,1267574.9616000003
2021-09-07,-10.999999999999943,-15.690999999999942,18900.061600000077,1267574.9616000003
2021-09-07,1.500000000000341,-4.844099999999658,18900.061600000077,1267574.9616000003
2021-09-07,3.5000000000002274,0.14250000000022744,18900.061600000077,1267574.9616000003
2021-09-07,48.600000000000136,42.811400000000134,18900.061600000077,1267574.9616000003
2021-09-07,26.400000000000148,21.77440000000015,18900.061600000077,1267574.9616000003
2021-09-07,20.199999999999818,14.220199999999817,18900.061600000077,1267574.9616000003
2021-09-07,17.800000000000296,13.097800000000296,18900.061600000077,1267574.9616000003
2021-09-07,0.20000000000010232,-4.135399999999898,18900.061600000077,1267574.9616000003
